domainID,siteID,plotID,plotType,rootNPercent,rootNPercent_n,rootCPercent,rootCPercent_n,rootCNratio,rootCNratio_n,litterNPercent_mean,litterNPercent_n,litterCPercent_mean,litterCPercent_n,litterCNRatio_mean,litterCNRatio_n,foliarNPercent_mean,foliarNPercent_n,foliarCPercent_mean,foliarCPercent_n,foliarCNRatio_mean,foliarCNRatio_n,soilNPercent_OHoriz_mean,soilNPercent_OHoriz_n,soilCPercent_OHoriz_mean,soilCPercent_OHoriz_n,soilCNRatio_OHoriz_mean,soilCNRatio_OHoriz_n,soilNPercent_MHoriz_mean,soilNPercent_MHoriz_n,soilCPercent_MHoriz_mean,soilCPercent_MHoriz_n,soilCNRatio_MHoriz_mean,soilCNRatio_MHoriz_n
D13,MOAB,MOAB_047,tower,0.8400000000000001,4,41.905,4,55.25,4,NA,NA,NA,NA,NA,NA,1.61,1,44.59,1,27.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_048,tower,1.29,4,48.84,4,38.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_049,tower,1.07,4,46.269999999999996,4,48.425,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_050,tower,0.9675,4,47.697500000000005,4,52.125,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_051,tower,1.2633333333333334,3,46.10666666666667,3,42.666666666666664,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_052,tower,1.3050000000000002,4,46.7,4,36.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_053,tower,1.3025,4,45.815,4,39.425,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_054,tower,1.14,4,39.035,4,34.45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_055,tower,1.2075,4,40.5775,4,34.45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_056,tower,0.79,4,47.885000000000005,4,61.85,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_057,tower,0.9433333333333334,3,41.236666666666665,3,44.46666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_058,tower,1.0775,4,41.31,4,42.05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_059,tower,0.9675,4,44.095,4,46.375,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_060,tower,0.9533333333333334,3,45.06,3,50.56666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_061,tower,0.7833333333333333,3,33.53333333333333,3,43.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_062,tower,0.9724999999999999,4,45.0575,4,50.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_063,tower,1.0825,4,46.485,4,45.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_064,tower,1.1600000000000001,3,42.833333333333336,3,38.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_065,tower,0.72,3,45.81333333333333,3,65.06666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_066,tower,1.1133333333333333,3,39.95,3,36.93333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_067,tower,1.105,2,41.37,2,37.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_068,tower,1.405,4,45.0875,4,32.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_069,tower,0.9733333333333334,3,41.82666666666667,3,43.266666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_070,tower,1.0166666666666666,3,33.906666666666666,3,33.56666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_071,tower,1.0766666666666667,3,32.163333333333334,3,29.900000000000002,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_072,tower,0.97,3,37.373333333333335,3,38.333333333333336,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_073,tower,1.0899999999999999,3,37.75,3,35.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_040,tower,0.9766666666666667,3,50.68333333333334,3,59.36666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_041,tower,1.07,3,45.1,3,44.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_042,tower,1.03,2,46.225,2,46.4,2,NA,NA,NA,NA,NA,NA,1.5999999999999999,3,49.53333333333333,3,39,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_043,tower,1.7366666666666666,3,49.230000000000004,3,30.233333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_044,tower,1.0333333333333334,3,46.483333333333334,3,48.53333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_045,tower,0.8666666666666667,3,48.21666666666667,3,62.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_046,tower,0.8866666666666667,3,49.266666666666666,3,66,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_047,tower,0.72,3,48.946666666666665,3,70.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_048,tower,1.65,3,46.35333333333333,3,29.033333333333335,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_050,tower,1.12,3,47.26,3,48.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_051,tower,1.0466666666666666,3,48.49333333333333,3,49.46666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_052,tower,0.8366666666666667,3,48.736666666666665,3,67.33333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_053,tower,1.1233333333333333,3,45.95666666666666,3,44.86666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_056,tower,1.1066666666666667,3,46.32666666666667,3,42.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_057,tower,0.8533333333333334,3,50.556666666666665,3,68.46666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_059,tower,1.0766666666666667,3,46.093333333333334,3,43.06666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_060,tower,0.8533333333333334,3,47.18666666666667,3,58.43333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_061,tower,0.9533333333333334,3,47.73,3,57.733333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_062,tower,0.91,3,48.96333333333333,3,61.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_063,tower,0.7033333333333334,3,45.593333333333334,3,72.16666666666667,3,NA,NA,NA,NA,NA,NA,2.13,1,50,1,26.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_064,tower,0.6633333333333333,3,47.87,3,82.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_066,tower,1.1633333333333333,3,48.67666666666667,3,42.233333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_067,tower,0.7266666666666667,3,46.776666666666664,3,75.06666666666666,3,NA,NA,NA,NA,NA,NA,1.8825,4,50.075,4,36.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_068,tower,1.065,2,47.395,2,47.05,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,NIWO,NIWO_069,tower,2.3266666666666667,3,47.96,3,21.53333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_042,tower,1.1766666666666667,3,39.233333333333334,3,36.5,3,NA,NA,NA,NA,NA,NA,1.19,1,45.27,1,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_043,tower,0.755,2,36.96,2,48.75,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_044,tower,0.61,2,47.724999999999994,2,78.4,2,NA,NA,NA,NA,NA,NA,0.83,1,45.76,1,55.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_045,tower,0.91,3,32.96333333333333,3,39.599999999999994,3,NA,NA,NA,NA,NA,NA,0.95,1,46.15,1,48.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_046,tower,0.8400000000000001,2,35.355000000000004,2,42.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_047,tower,0.6699999999999999,2,34.425,2,51.099999999999994,2,NA,NA,NA,NA,NA,NA,0.88,1,45.58,1,52.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_048,tower,1.48,2,35.12,2,23.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_049,tower,0.93,1,28.83,1,31.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_050,tower,0.8999999999999999,2,46.035,2,51.05,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_051,tower,0.99,2,29.645000000000003,2,31.200000000000003,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_052,tower,0.8233333333333334,3,38.85666666666666,3,47.199999999999996,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_053,tower,1.1833333333333333,3,37.870000000000005,3,33.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_054,tower,0.79,2,47.555,2,61.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_055,tower,0.97,1,45.5,1,46.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_056,tower,0.78,2,33.74,2,43.15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_057,tower,0.75,2,43.325,2,61.45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_058,tower,0.9866666666666667,3,35.46666666666667,3,36,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_059,tower,0.6466666666666666,3,46.57666666666667,3,73.13333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_060,tower,0.805,2,48.125,2,69.15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_061,tower,0.645,2,33.260000000000005,2,52.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_062,tower,0.8,3,42.21333333333334,3,56.46666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_063,tower,0.5066666666666667,3,27.683333333333334,3,56.63333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_064,tower,1.3824999999999998,4,47.345,4,41.35,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_065,tower,1.4133333333333333,3,41.76,3,31.733333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_066,tower,1.58,3,47.17333333333333,3,32.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_067,tower,1,1,41.26,1,41.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_068,tower,0.795,2,40.015,2,52.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_069,tower,1.005,2,33.405,2,33.35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_070,tower,0.61,2,47.19,2,84.85,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_071,tower,0.805,2,26.16,2,32.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_041,tower,0.9,2,39,2,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,3,0.41333333333333333,3,NaN,0
D15,ONAQ,ONAQ_042,tower,0.9,1,42.4,1,45.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07333333333333333,3,0.5233333333333333,3,NaN,0
D15,ONAQ,ONAQ_043,tower,0.9,4,42.55,4,53.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07666666666666667,3,0.44666666666666666,3,NaN,0
D15,ONAQ,ONAQ_044,tower,1,1,34.9,1,36.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05666666666666667,3,0.3433333333333333,3,NaN,0
D15,ONAQ,ONAQ_045,tower,1.2000000000000002,2,39.75,2,32,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_046,tower,0.775,4,38.300000000000004,4,53.824999999999996,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_047,tower,0.7,4,39.425,4,63.35,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_048,tower,0.9,1,26.5,1,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_049,tower,1.2,1,42,1,34.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_050,tower,0.8500000000000001,2,34.65,2,43.35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_051,tower,0.8,3,37.1,3,51.43333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_052,tower,0.8,1,34.2,1,42.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_053,tower,0.8,2,43.55,2,77.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_054,tower,1.2,1,37.9,1,30.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_055,tower,1,2,28.8,2,28.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_056,tower,1,1,36.4,1,35.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_057,tower,0.9,3,41.7,3,48.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_058,tower,0.9,1,44,1,49.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_059,tower,0.7333333333333333,3,37.43333333333333,3,52.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_060,tower,0.925,4,38.3,4,43.025,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_061,tower,0.8,2,34.7,2,45.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_062,tower,0.8,3,34.3,3,43.96666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_063,tower,0.8,1,23,1,30.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_064,tower,1.1,1,34.6,1,31.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_065,tower,1.2,1,33.9,1,28.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_066,tower,0.75,4,39.925,4,57.35,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_067,tower,0.8,3,40.2,3,53.93333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_068,tower,1.3,1,35.4,1,26.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_069,tower,0.75,2,34.6,2,51.199999999999996,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D15,ONAQ,ONAQ_070,tower,0.65,2,41.4,2,82.75,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_070,tower,0.5666666666666667,6,47.51,6,88.25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_071,tower,0.61,6,47.56333333333333,6,86.71666666666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_072,tower,0.645,6,48.61833333333333,6,87.13333333333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_073,tower,0.6016666666666667,6,47.346666666666664,6,75.25999999999999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_074,tower,0.6616666666666666,6,48.416666666666664,6,81.66666666666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_075,tower,0.505,6,47.175,6,101.68333333333334,6,NA,NA,NA,NA,NA,NA,0.82,1,50.47,1,61.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_076,tower,0.6733333333333333,6,48.068333333333335,6,80.18333333333334,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_077,tower,0.5883333333333334,6,47.82833333333333,6,76.38,5,NA,NA,NA,NA,NA,NA,0.59,1,51.25,1,86.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
