"uid","namedLocation","domainID","siteID","plotID","collectDate","sampleID","sampleCode","kclSampleID","kclSampleCode","sampleCondition","ammoniumNAnalysisDate","kclAmmoniumNConc","ammoniumNRepNum","ammoniumNQF","ammoniumNRemarks","nitrateNitriteNAnalysisDate","kclNitrateNitriteNConc","nitrateNitriteNRepNum","nitrateNitriteNQF","nitrateNitriteNRemarks","laboratoryName","ammoniumNMethod","ammoniumNInstrument","ammoniumNAnalyzedBy","ammoniumNReviewedBy","nitrateNitriteNMethod","nitrateNitriteNInstrument","nitrateNitriteNAnalyzedBy","nitrateNitriteNReviewedBy","dataQF"
"84b8dca3-318b-47da-b3bf-9ccc1640e136","SOAP_044.basePlot.bgc","D17","SOAP","SOAP_044","2018-04-23T20:25Z","SOAP_044-M-15-38-20180423",NA,"SOAP_044-M-15-38-20180423-KCL","A00000025957","ok","2018-07-19",0.144,1,"0",NA,"2018-07-18",0.131,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"e3defc4b-8a7b-445d-90f0-ee4aaa167b97","SOAP_001.basePlot.bgc","D17","SOAP","SOAP_001","2018-04-03T17:20Z","SOAP_001-M-30.5-12.5-20180403",NA,"SOAP_001-M-30.5-12.5-20180403-KCL","A00000030390","ok","2018-07-19",0.163,1,"0",NA,"2018-07-18",0.068,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"0c91896d-3bf8-4d52-992f-b24a550501dc","SOAP_001.basePlot.bgc","D17","SOAP","SOAP_001","2018-04-25T17:30Z","SOAP_001-M-30.5-12.5-20180425",NA,"SOAP_001-M-30.5-12.5-20180425-KCL","B00000009325","ok","2018-07-19",0.208,1,"0",NA,"2018-07-18",0.336,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"fcbc4be6-840f-40b7-897e-c166f9f0fdf4","SOAP_001.basePlot.bgc","D17","SOAP","SOAP_001","2018-04-03T17:55Z","SOAP_001-M-35-27.5-20180403",NA,"SOAP_001-M-35-27.5-20180403-KCL","A00000030389","ok","2018-07-19",0.226,1,"0",NA,"2018-07-18",0.045,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"48c96d9f-bef4-4f41-842e-351ac50efb9b","SOAP_001.basePlot.bgc","D17","SOAP","SOAP_001","2018-04-25T17:39Z","SOAP_001-M-35-27.5-20180425",NA,"SOAP_001-M-35-27.5-20180425-KCL","B00000009326","ok","2018-07-19",0.297,1,"0",NA,"2018-07-18",0.172,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"8a0d3c77-8579-4626-9a4c-55919de01d19","SOAP_001.basePlot.bgc","D17","SOAP","SOAP_001","2018-04-03T18:19Z","SOAP_001-M-7.5-28-20180403",NA,"SOAP_001-M-7.5-28-20180403-KCL","A00000030422","ok","2018-07-19",0.186,1,"0",NA,"2018-07-18",0.034,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"2006384e-6d42-4a1b-b023-de430d8aa75b","SOAP_001.basePlot.bgc","D17","SOAP","SOAP_001","2018-04-25T17:53Z","SOAP_001-M-7.5-28-20180425",NA,"SOAP_001-M-7.5-28-20180425-KCL","B00000009327","ok","2018-07-19",0.221,1,"0",NA,"2018-07-18",0.075,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"f4fdd8ef-35e8-4a3a-afde-5e8ffa0356c5","SOAP","D17","SOAP","","2018-04-03T19:00Z","",NA,"SOAP-20180403-BREF1-B","B00000009308","ok","2018-07-19",0.044,1,"0",NA,"2018-07-18",0.038,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"caafede1-adbc-4d46-88cd-de8c5d65e2e1","SOAP","D17","SOAP","","2018-04-03T19:00Z","",NA,"SOAP-20180403-BREF1-C","B00000009309","ok","2018-07-19",0.043,1,"0",NA,"2018-07-18",0.033,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"e5447571-7312-4f93-93b7-80c7de645fe4","SOAP","D17","SOAP","","2018-04-03T19:00Z","",NA,"SOAP-20180403-BREF1-A","B00000009307","ok","2018-07-19",0.042,1,"0",NA,"2018-07-18",0.032,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"75a05f62-3cad-4b2e-ae59-58fbf255aa27","SOAP_004.basePlot.bgc","D17","SOAP","SOAP_004","2018-04-03T19:34Z","SOAP_004-M-32-39.5-20180403",NA,"SOAP_004-M-32-39.5-20180403-KCL","A00000030393","ok","2018-07-19",0.153,1,"0",NA,"2018-07-18",0.042,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"3a37b2ad-bc72-4eaa-8d2f-37d7c4a9e5ae","SOAP_004.basePlot.bgc","D17","SOAP","SOAP_004","2018-04-25T18:31Z","SOAP_004-M-32-39.5-20180425",NA,"SOAP_004-M-32-39.5-20180425-KCL","B00000009323","ok","2018-07-19",0.336,1,"0",NA,"2018-07-18",0.105,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"ded40769-f61b-41a7-a312-1e8d9d648998","SOAP_004.basePlot.bgc","D17","SOAP","SOAP_004","2018-04-03T19:57Z","SOAP_004-M-5-36-20180403",NA,"SOAP_004-M-5-36-20180403-KCL","A00000030392","ok","2018-07-19",0.112,1,"0",NA,"2018-07-18",0.018,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"81ce0970-1d29-4088-9b41-f1bd97dec292","SOAP_004.basePlot.bgc","D17","SOAP","SOAP_004","2018-04-25T18:49Z","SOAP_004-M-5-36-20180425",NA,"SOAP_004-M-5-36-20180425-KCL","B00000009324","ok","2018-07-19",0.113,1,"0",NA,"2018-07-18",0.097,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"3d020c1d-a89f-455b-a141-bf130887b295","SOAP_004.basePlot.bgc","D17","SOAP","SOAP_004","2018-04-03T20:27Z","SOAP_004-M-9-16-20180403",NA,"SOAP_004-M-9-16-20180403-KCL","A00000030391","ok","2018-07-19",0.134,1,"0",NA,"2018-07-18",0.082,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"bb396c41-908a-4847-82dc-0ca1a12e50b1","SOAP_004.basePlot.bgc","D17","SOAP","SOAP_004","2018-04-25T18:21Z","SOAP_004-M-9-16-20180425",NA,"SOAP_004-M-9-16-20180425-KCL","B00000009322","ok","2018-07-19",0.261,1,"0",NA,"2018-07-18",0.111,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"dd9e4f2b-3550-4459-bf6f-87d31432dd3d","SOAP_043.basePlot.bgc","D17","SOAP","SOAP_043","2018-04-03T21:46Z","SOAP_043-M-37-29-20180403",NA,"SOAP_043-M-37-29-20180403-KCL","A00000030396","ok","2018-07-19",0.138,1,"0",NA,"2018-07-18",0.025,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"a730b23f-6de5-40de-b254-2f526638914c","SOAP_043.basePlot.bgc","D17","SOAP","SOAP_043","2018-04-25T20:15Z","SOAP_043-M-37-29-20180425",NA,"SOAP_043-M-37-29-20180425-KCL","B00000009321","ok","2018-07-19",0.175,1,"0",NA,"2018-07-18",0.137,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"2c0010c9-73d8-4502-a6b6-45e4bbb086e1","SOAP_043.basePlot.bgc","D17","SOAP","SOAP_043","2018-04-03T22:11Z","SOAP_043-M-12-35.5-20180403",NA,"SOAP_043-M-12-35.5-20180403-KCL","A00000030395","ok","2018-07-19",0.235,1,"0",NA,"2018-07-18",0.076,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"d6cdbf41-8642-4a9b-982e-59463be28d09","SOAP_043.basePlot.bgc","D17","SOAP","SOAP_043","2018-04-25T19:49Z","SOAP_043-M-12-35.5-20180425",NA,"SOAP_043-M-12-35.5-20180425-KCL","B00000009319","ok","2018-07-19",0.214,1,"0",NA,"2018-07-18",0.209,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"61586fd6-7bfd-43ee-88dd-b141cb6ed0f0","SOAP_043.basePlot.bgc","D17","SOAP","SOAP_043","2018-04-03T22:46Z","SOAP_043-M-16.5-6.5-20180403",NA,"SOAP_043-M-16.5-6.5-20180403-KCL","A00000030394","ok","2018-07-19",0.216,1,"0",NA,"2018-07-18",0.034,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"156aaf5f-ee65-4904-b6e0-b2327d10faa6","SOAP_043.basePlot.bgc","D17","SOAP","SOAP_043","2018-04-25T19:55Z","SOAP_043-M-16.5-6.5-20180425",NA,"SOAP_043-M-16.5-6.5-20180425-KCL","B00000009320","ok","2018-07-19",0.173,1,"0",NA,"2018-07-18",0.109,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"e1113a27-13a2-4e36-9668-815f13e0e33a","SOAP_003.basePlot.bgc","D17","SOAP","SOAP_003","2018-04-04T17:11Z","SOAP_003-M-34.5-32.5-20180404",NA,"SOAP_003-M-34.5-32.5-20180404-KCL","A00000030523","ok","2018-07-19",0.079,1,"0",NA,"2018-07-18",0.058,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"e7083b46-a2db-4e9b-9fa4-7c66651db093","SOAP_003.basePlot.bgc","D17","SOAP","SOAP_003","2018-04-26T16:38Z","SOAP_003-M-34.5-32.5-20180426",NA,"SOAP_003-M-34.5-32.5-20180426-KCL","B00000009334","ok","2018-07-19",0.094,1,"0",NA,"2018-07-18",0.094,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"e5bf45c2-1e70-469b-a582-fa1e06e57800","SOAP_003.basePlot.bgc","D17","SOAP","SOAP_003","2018-04-04T17:35Z","SOAP_003-M-15-37-20180404",NA,"SOAP_003-M-15-37-20180404-KCL","A00000030521","ok","2018-07-19",0.171,1,"0",NA,"2018-07-18",0.022,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"6b02bcbf-2bad-475c-81e2-49b5550995b2","SOAP_003.basePlot.bgc","D17","SOAP","SOAP_003","2018-04-26T16:52Z","SOAP_003-M-15-37-20180426",NA,"SOAP_003-M-15-37-20180426-KCL","B00000009335","ok","2018-07-19",0.302,1,"0",NA,"2018-07-18",0.082,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"5ad45613-7978-4c25-94a8-fdf8b234a4ef","SOAP_003.basePlot.bgc","D17","SOAP","SOAP_003","2018-04-04T17:59Z","SOAP_003-M-12-15-20180404",NA,"SOAP_003-M-12-15-20180404-KCL","A00000030519","ok","2018-07-19",0.109,1,"0",NA,"2018-07-18",0.028,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"b3225b54-665c-45dc-a3f5-82a2466be348","SOAP_003.basePlot.bgc","D17","SOAP","SOAP_003","2018-04-26T16:59Z","SOAP_003-M-12-15-20180426",NA,"SOAP_003-M-12-15-20180426-KCL","B00000009336","ok","2018-07-19",0.215,1,"0",NA,"2018-07-18",0.071,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"168ccecf-b5a2-4a4e-8e2d-72edbbcf66e4","SOAP_031.basePlot.bgc","D17","SOAP","SOAP_031","2018-04-04T18:41Z","SOAP_031-M-5.5-16.5-20180404",NA,"SOAP_031-M-5.5-16.5-20180404-KCL","A00000030517","ok","2018-07-19",0.206,1,"0",NA,"2018-07-18",0.065,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"7c58d62f-3df1-439c-a845-bfd80e23819c","SOAP_031.basePlot.bgc","D17","SOAP","SOAP_031","2018-04-26T16:17Z","SOAP_031-M-5.5-16.5-20180426",NA,"SOAP_031-M-5.5-16.5-20180426-KCL","B00000009338","ok","2018-07-19",0.341,1,"0",NA,"2018-07-18",0.282,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"a1ab4829-eb4b-41e0-bc2f-96d4473aecd2","SOAP","D17","SOAP","","2018-04-04T19:00Z","",NA,"SOAP-20180404-BREF1-C","A00000030419","ok","2018-07-19",0.048,1,"0",NA,"2018-07-18",0.034,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"2ed7cee0-7972-4514-a84d-d817af575af6","SOAP","D17","SOAP","","2018-04-04T19:00Z","",NA,"SOAP-20180404-BREF1-A","A00000030421","ok","2018-07-19",0.036,1,"0",NA,"2018-07-18",0.036,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"5542fa87-7d82-4bdc-aaa0-83fb638fb615","SOAP","D17","SOAP","","2018-04-04T19:00Z","",NA,"SOAP-20180404-BREF1-B","A00000030420","ok","2018-07-19",0.05,1,"0",NA,"2018-07-18",0.035,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"c31949d9-afc9-4a8f-924f-1790dd9118f4","SOAP_031.basePlot.bgc","D17","SOAP","SOAP_031","2018-04-04T19:09Z","SOAP_031-M-8.5-38.5-20180404",NA,"SOAP_031-M-8.5-38.5-20180404-KCL","A00000030515","ok","2018-07-19",0.124,1,"0",NA,"2018-07-18",0.029,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"a65a577e-b3f0-43ce-abff-825c4685270a","SOAP_031.basePlot.bgc","D17","SOAP","SOAP_031","2018-04-26T16:24Z","SOAP_031-M-8.5-38.5-20180426",NA,"SOAP_031-M-8.5-38.5-20180426-KCL","B00000009339","ok","2018-07-19",0.164,1,"0",NA,"2018-07-18",0.123,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"47a3040b-0274-4f6b-b257-a5a0d70a9236","SOAP_031.basePlot.bgc","D17","SOAP","SOAP_031","2018-04-04T19:35Z","SOAP_031-M-31.5-37-20180404",NA,"SOAP_031-M-31.5-37-20180404-KCL","A00000030501","ok","2018-07-19",0.263,1,"0",NA,"2018-07-18",0.037,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"cbc0acae-d32a-481a-93a1-61fde8e69f83","SOAP_031.basePlot.bgc","D17","SOAP","SOAP_031","2018-04-26T16:10Z","SOAP_031-M-31.5-37-20180426",NA,"SOAP_031-M-31.5-37-20180426-KCL","B00000009337","ok","2018-07-19",0.254,1,"0",NA,"2018-07-18",0.229,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
