"uid","analysisDate","namedLocation","domainID","siteID","plotID","plotType","setDate","collectDate","massSampleMixtureID","ligninSampleID","ligninSampleBarcode","analyticalRepNumber","dryMass","ligninPercent","cellulosePercent","measurementQF","accuracyQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"26c06f71-3e04-486c-a5d1-4a1876d84c59","2018-01-29","ORNL_057.basePlot.ltr","D07","ORNL","ORNL_057","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL057.20171106.LVS","NEON.LTR.ORNL057.20171106.LVS.LIG",NA,1,0.508,27.97,24.24,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"cd40268f-18b1-4c30-8e22-8abe1af77e30","2018-01-29","ORNL_052.basePlot.ltr","D07","ORNL","ORNL_052","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL052.20171106.LVS","NEON.LTR.ORNL052.20171106.LVS.LIG",NA,1,0.547,31.6,24.97,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"86baa04a-ded5-4dc5-a025-37a3fac9166b","2018-01-26","ORNL_045.basePlot.ltr","D07","ORNL","ORNL_045","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL045.20171106.LVS","NEON.LTR.ORNL045.20171106.LVS.LIG",NA,1,0.577,31.72,24.86,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"a1648eba-e184-40ee-b5d2-a8691a6c8b7b","2018-01-29","ORNL_063.basePlot.ltr","D07","ORNL","ORNL_063","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL063.20171106.NDL","NEON.LTR.ORNL063.20171106.NDL.LIG",NA,1,0.566,28.19,21.58,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"64e7aa16-faab-4aea-ab96-add09b77055f","2018-01-29","ORNL_063.basePlot.ltr","D07","ORNL","ORNL_063","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL063.20171106.LVS","NEON.LTR.ORNL063.20171106.LVS.LIG",NA,1,0.55,24.34,22.06,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"2364652d-0cca-4ef2-8bc4-8803aa22a255","2018-01-29","ORNL_051.basePlot.ltr","D07","ORNL","ORNL_051","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL051.20171106.LVS","NEON.LTR.ORNL051.20171106.LVS.LIG",NA,1,0.57,24.55,24.58,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"122f856b-28bc-4d59-9276-df159be1fb3f","2018-01-29","ORNL_055.basePlot.ltr","D07","ORNL","ORNL_055","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL055.20171106.LVS","NEON.LTR.ORNL055.20171106.LVS.LIG",NA,1,0.534,29.35,26.77,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"f6e3c960-8491-4e05-a2bf-3f9129b96b9a","2018-01-26","ORNL_037.basePlot.ltr","D07","ORNL","ORNL_037","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL037.20171106.LVS","NEON.LTR.ORNL037.20171106.LVS.LIG",NA,1,0.54,32.22,24.21,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"080be947-799c-48c5-9093-90d265d0f6f2","2018-01-29","ORNL_062.basePlot.ltr","D07","ORNL","ORNL_062","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL062.20171106.LVS","NEON.LTR.ORNL062.20171106.LVS.LIG",NA,1,0.56,34.68,24.46,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"d31c5cfa-0e1e-4781-88dc-8fabc33a1bab","2018-01-26","ORNL_046.basePlot.ltr","D07","ORNL","ORNL_046","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL046.20171106.LVS","NEON.LTR.ORNL046.20171106.LVS.LIG",NA,1,0.544,20.15,19.99,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"5aec5fb4-1693-4a21-91c9-750eee39e72c","2018-01-29","ORNL_059.basePlot.ltr","D07","ORNL","ORNL_059","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL059.20171106.LVS","NEON.LTR.ORNL059.20171106.LVS.LIG",NA,1,0.531,28.09,23.42,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"71eb1e40-c7c9-48cb-998d-f35309dc5186","2018-01-26","ORNL_049.basePlot.ltr","D07","ORNL","ORNL_049","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL049.20171106.LVS","NEON.LTR.ORNL049.20171106.LVS.LIG",NA,1,0.561,25.96,23.81,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"84a9ac3d-70a3-4173-8bfa-30caa9d9e59c","2018-01-29","ORNL_060.basePlot.ltr","D07","ORNL","ORNL_060","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL060.20171106.LVS","NEON.LTR.ORNL060.20171106.LVS.LIG",NA,1,0.574,24.21,26.08,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"b8d6c806-8e80-4bc6-a0e4-71fec016ad9c","2018-01-26","ORNL_050.basePlot.ltr","D07","ORNL","ORNL_050","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL050.20171106.LVS","NEON.LTR.ORNL050.20171106.LVS.LIG",NA,1,0.557,27.32,25.55,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"bdd8c6f5-50bf-4de4-88ad-3b6fbcb032aa","2018-01-29","ORNL_054.basePlot.ltr","D07","ORNL","ORNL_054","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL054.20171106.LVS","NEON.LTR.ORNL054.20171106.LVS.LIG",NA,1,0.52,27.85,24.87,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"b5715956-ce9b-4521-b869-ddf50209a202","2018-01-29","ORNL_061.basePlot.ltr","D07","ORNL","ORNL_061","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL061.20171106.NDL","NEON.LTR.ORNL061.20171106.NDL.LIG",NA,1,0.498,29.3,23.57,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"e5a9cd8b-8721-4e6e-808b-dbf27380065a","2018-01-29","ORNL_061.basePlot.ltr","D07","ORNL","ORNL_061","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL061.20171106.LVS","NEON.LTR.ORNL061.20171106.LVS.LIG",NA,1,0.595,18.81,20.44,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"8b5fa495-9f82-4029-b59b-b0b955fb95ba","2018-01-26","ORNL_043.basePlot.ltr","D07","ORNL","ORNL_043","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL043.20171106.LVS","NEON.LTR.ORNL043.20171106.LVS.LIG",NA,1,0.547,26,21.24,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"3560c487-4f6c-4d9c-83f4-3fe991e5597d","2018-01-26","ORNL_043.basePlot.ltr","D07","ORNL","ORNL_043","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL043.20171106.NDL","NEON.LTR.ORNL043.20171106.NDL.LIG",NA,1,0.584,34.74,25.14,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"7390edcc-59cd-427f-aaae-fa249a76c053","2018-01-29","ORNL_056.basePlot.ltr","D07","ORNL","ORNL_056","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL056.20171106.LVS","NEON.LTR.ORNL056.20171106.LVS.LIG",NA,2,0.528,28.12,26.2,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"b5f3b7dc-bad6-4603-97bf-1780d953004c","2018-01-29","ORNL_058.basePlot.ltr","D07","ORNL","ORNL_058","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL058.20171106.LVS","NEON.LTR.ORNL058.20171106.LVS.LIG",NA,1,0.528,27.29,25.76,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"3d9708b5-01a0-4ba9-8c84-8a822a2f019a","2018-01-26","ORNL_036.basePlot.ltr","D07","ORNL","ORNL_036","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL036.20171106.LVS","NEON.LTR.ORNL036.20171106.LVS.LIG",NA,1,0.594,29.24,25.6,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"67cad6da-b6e6-4ead-a3db-cbd51f20ca71","2018-01-29","ORNL_056.basePlot.ltr","D07","ORNL","ORNL_056","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL056.20171106.LVS","NEON.LTR.ORNL056.20171106.LVS.LIG",NA,1,0.504,28.95,26.71,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"cd7a3f5b-daa0-4a4f-a1c6-08858ba4b19f","2018-01-29","ORNL_053.basePlot.ltr","D07","ORNL","ORNL_053","tower","2017-10-25T16:00Z","2017-11-06T17:00Z","NEON.LTR.ORNL053.20171106.LVS","NEON.LTR.ORNL053.20171106.LVS.LIG",NA,1,0.548,23.52,24.92,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"dbe20887-0e35-4c9c-b4cb-899e1fd3e11e","2018-01-09","TALL_055.basePlot.ltr","D08","TALL","TALL_055","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL055.20171113.LVS","NEON.LTR.TALL055.20171113.LVS.LIG",NA,1,0.504,26.77,23.24,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"d22ed303-a8df-4797-9720-6c0dd8f0fc47","2018-01-09","TALL_055.basePlot.ltr","D08","TALL","TALL_055","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL055.20171113.NDL","NEON.LTR.TALL055.20171113.NDL.LIG",NA,1,0.505,25.83,27.61,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"9d5470c6-1e51-43ee-97a7-3b9198dd8de7","2018-01-09","TALL_059.basePlot.ltr","D08","TALL","TALL_059","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL059.20171113.NDL","NEON.LTR.TALL059.20171113.NDL.LIG",NA,1,0.503,27.84,27.09,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"8f9e364b-4a54-48f6-b170-626e51f42d0c","2018-01-09","TALL_059.basePlot.ltr","D08","TALL","TALL_059","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL059.20171113.LVS","NEON.LTR.TALL059.20171113.LVS.LIG",NA,1,0.512,24.78,21.49,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"e098fbb3-5907-4768-9659-0afe00f134d8","2018-01-11","TALL_047.basePlot.ltr","D08","TALL","TALL_047","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL047.20171113.LVS","NEON.LTR.TALL047.20171113.LVS.LIG",NA,1,0.508,18.14,35.18,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"25df9d48-7325-40f8-866e-321304a1ef92","2018-01-11","TALL_047.basePlot.ltr","D08","TALL","TALL_047","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL047.20171113.NDL","NEON.LTR.TALL047.20171113.NDL.LIG",NA,1,0.559,26.53,27.09,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"a288f62e-64ac-44ca-bc17-4345ebf74837","2018-01-11","TALL_044.basePlot.ltr","D08","TALL","TALL_044","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL044.20171113.NDL","NEON.LTR.TALL044.20171113.NDL.LIG",NA,1,0.51,25.31,26.85,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"5c01728e-1beb-47e9-ac2e-eb635a8b5c6a","2018-01-11","TALL_044.basePlot.ltr","D08","TALL","TALL_044","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL044.20171113.LVS","NEON.LTR.TALL044.20171113.LVS.LIG",NA,1,0.477,24.79,23.08,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"cb9e295c-431f-4d96-bf1d-cc1a67474472","2018-01-11","TALL_046.basePlot.ltr","D08","TALL","TALL_046","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL046.20171113.LVS","NEON.LTR.TALL046.20171113.LVS.LIG",NA,1,0.52,29.64,28.69,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"ef49f498-0c5b-4d3f-8060-7ec562bd2031","2018-01-11","TALL_046.basePlot.ltr","D08","TALL","TALL_046","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL046.20171113.NDL","NEON.LTR.TALL046.20171113.NDL.LIG",NA,1,0.512,30.39,29.17,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"9b4af3c9-6d90-4258-b025-70df43b79fdd","2018-01-09","TALL_052.basePlot.ltr","D08","TALL","TALL_052","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL052.20171113.NDL","NEON.LTR.TALL052.20171113.NDL.LIG",NA,1,0.48,28.04,28.47,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"f064af88-78bf-4d62-9fb3-def82b854e0b","2018-01-11","TALL_048.basePlot.ltr","D08","TALL","TALL_048","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL048.20171113.NDL","NEON.LTR.TALL048.20171113.NDL.LIG",NA,1,0.532,28.5,31,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"4463be29-946b-438b-baad-92c29a754fec","2018-01-09","TALL_056.basePlot.ltr","D08","TALL","TALL_056","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL056.20171113.NDL","NEON.LTR.TALL056.20171113.NDL.LIG",NA,1,0.518,30.01,27.99,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"f4845188-dbda-4e49-95ea-5f32aacb3c4c","2018-01-11","TALL_042.basePlot.ltr","D08","TALL","TALL_042","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL042.20171113.NDL","NEON.LTR.TALL042.20171113.NDL.LIG",NA,1,0.509,24.09,28.33,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"6874fbf4-6ef0-42b5-8926-9a2d00b62731","2018-01-11","TALL_042.basePlot.ltr","D08","TALL","TALL_042","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL042.20171113.LVS","NEON.LTR.TALL042.20171113.LVS.LIG",NA,1,0.543,29.42,20.9,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"fa25de38-8729-4ace-89d7-2e4c990525d7","2018-01-11","TALL_043.basePlot.ltr","D08","TALL","TALL_043","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL043.20171113.NDL","NEON.LTR.TALL043.20171113.NDL.LIG",NA,1,0.499,27.65,29.28,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"588b7570-1a68-451f-8406-a9aa432a9664","2018-01-11","TALL_043.basePlot.ltr","D08","TALL","TALL_043","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL043.20171113.LVS","NEON.LTR.TALL043.20171113.LVS.LIG",NA,1,0.526,31.48,23.57,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"a0e468ea-f4aa-4a8a-9d65-fe4b1b1b135c","2018-01-09","TALL_051.basePlot.ltr","D08","TALL","TALL_051","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL051.20171113.LVS","NEON.LTR.TALL051.20171113.LVS.LIG",NA,1,0.506,32.83,23.87,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"f253c9dd-7787-467b-ba78-20f5df28568e","2018-01-09","TALL_051.basePlot.ltr","D08","TALL","TALL_051","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL051.20171113.NDL","NEON.LTR.TALL051.20171113.NDL.LIG",NA,1,0.487,24.8,27.78,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"f94dcb24-8db9-41d5-8757-eae04b5d82f1","2018-01-09","TALL_057.basePlot.ltr","D08","TALL","TALL_057","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL057.20171113.NDL","NEON.LTR.TALL057.20171113.NDL.LIG",NA,2,0.515,27.83,31.41,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"1f1867d9-b08b-48b0-a7f7-38e73ee739c2","2018-01-09","TALL_057.basePlot.ltr","D08","TALL","TALL_057","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL057.20171113.LVS","NEON.LTR.TALL057.20171113.LVS.LIG",NA,1,0.477,28.51,22.98,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"2bcc34d2-cb22-44ad-8821-bbb66fd81191","2018-01-09","TALL_057.basePlot.ltr","D08","TALL","TALL_057","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL057.20171113.NDL","NEON.LTR.TALL057.20171113.NDL.LIG",NA,1,0.515,27.29,31.45,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"8c417d76-a379-49fc-b1ba-54b284c50df3","2018-01-09","TALL_053.basePlot.ltr","D08","TALL","TALL_053","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL053.20171113.LVS","NEON.LTR.TALL053.20171113.LVS.LIG",NA,1,0.485,30.97,23.87,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"22981a0e-a602-4a1f-9392-e147ddeda5f0","2018-01-09","TALL_053.basePlot.ltr","D08","TALL","TALL_053","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL053.20171113.NDL","NEON.LTR.TALL053.20171113.NDL.LIG",NA,1,0.596,24.72,28.56,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"2637e8ba-7451-49a2-a88d-1eb023f32121","2018-01-11","TALL_050.basePlot.ltr","D08","TALL","TALL_050","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL050.20171113.NDL","NEON.LTR.TALL050.20171113.NDL.LIG",NA,1,0.553,26.2,31.82,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"e4de898e-26fd-4cd6-afd5-8263448ca631","2018-01-11","TALL_050.basePlot.ltr","D08","TALL","TALL_050","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL050.20171113.LVS","NEON.LTR.TALL050.20171113.LVS.LIG",NA,1,0.521,32.48,21.81,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"279d9def-def8-407d-a39f-09bc7a4f72a5","2018-01-09","TALL_054.basePlot.ltr","D08","TALL","TALL_054","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL054.20171113.NDL","NEON.LTR.TALL054.20171113.NDL.LIG",NA,1,0.55,21.85,31.02,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"802606b2-faf1-4134-be00-28665bb8144f","2018-01-09","TALL_054.basePlot.ltr","D08","TALL","TALL_054","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL054.20171113.LVS","NEON.LTR.TALL054.20171113.LVS.LIG",NA,1,0.47,20.7,24.42,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"eda29cde-63fe-4ade-8860-d2f4179b05fd","2018-01-11","TALL_049.basePlot.ltr","D08","TALL","TALL_049","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL049.20171113.NDL","NEON.LTR.TALL049.20171113.NDL.LIG",NA,2,0.547,26.06,30.41,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"e3369d54-1095-40c4-a6de-39a4c3d6e84f","2018-01-11","TALL_049.basePlot.ltr","D08","TALL","TALL_049","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL049.20171113.LVS","NEON.LTR.TALL049.20171113.LVS.LIG",NA,1,0.482,24.32,22.11,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"0191514c-a9ab-4f68-97ff-53fbd90abaf6","2018-01-11","TALL_049.basePlot.ltr","D08","TALL","TALL_049","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL049.20171113.NDL","NEON.LTR.TALL049.20171113.NDL.LIG",NA,1,0.52,26.27,30.43,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"bf311430-6581-4f4a-ba08-407acde5332c","2018-01-11","TALL_045.basePlot.ltr","D08","TALL","TALL_045","tower","2017-10-16T17:00Z","2017-11-13T18:00Z","NEON.LTR.TALL045.20171113.NDL","NEON.LTR.TALL045.20171113.NDL.LIG",NA,1,0.523,31.01,30.15,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
