domainID,siteID,plotID,plotType,rootNPercent,rootNPercent_n,rootCPercent,rootCPercent_n,rootCNratio,rootCNratio_n,litterNPercent_mean,litterNPercent_n,litterCPercent_mean,litterCPercent_n,litterCNRatio_mean,litterCNRatio_n,foliarNPercent_mean,foliarNPercent_n,foliarCPercent_mean,foliarCPercent_n,foliarCNRatio_mean,foliarCNRatio_n,soilNPercent_OHoriz_mean,soilNPercent_OHoriz_n,soilCPercent_OHoriz_mean,soilCPercent_OHoriz_n,soilCNRatio_OHoriz_mean,soilCNRatio_OHoriz_n,soilNPercent_MHoriz_mean,soilNPercent_MHoriz_n,soilCPercent_MHoriz_mean,soilCPercent_MHoriz_n,soilCNRatio_MHoriz_mean,soilCNRatio_MHoriz_n,pctSand,pctSilt,pctClay,soil_nitrate_mean,soil_nitrate_n,soil_ammonium_mean,soil_ammonium_n,inorganicN
D09,WOOD,WOOD_042,tower,0.765,2,39.865,2,52.3,2,NA,NA,NA,NA,NA,NA,1.1,1,39.1,1,34.2,1,NA,NA,NA,NA,NA,NA,0.3333333333333333,3,3.3266666666666667,3,NA,0,23.675,41.9,34.425,NA,NA,NA,NA,NA
D09,WOOD,WOOD_043,tower,0.61,1,38.22,1,62.4,1,NA,NA,NA,NA,NA,NA,1.1,1,39,1,34.1,1,NA,NA,NA,NA,NA,NA,0.36,3,2.953333333333333,3,NA,0,26.166666666666664,44.43333333333334,29.4,NA,NA,NA,NA,NA
D09,WOOD,WOOD_044,tower,0.65,1,27.49,1,42.2,1,NA,NA,NA,NA,NA,NA,1.1,1,40.2,1,36.1,1,NA,NA,NA,NA,NA,NA,0.31666666666666665,3,2.4266666666666667,3,NA,0,40.1,38.86666666666667,21.033333333333335,NA,NA,NA,NA,NA
D09,WOOD,WOOD_045,tower,0.71,1,40.5,1,57.1,1,NA,NA,NA,NA,NA,NA,1.2,1,41,1,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.375,39.6,19.025,NA,NA,NA,NA,NA
D09,WOOD,WOOD_046,tower,0.81,1,40.29,1,49.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_047,tower,0.75,1,42.07,1,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_048,tower,0.66,1,40.13,1,60.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_049,tower,0.57,1,30.2,1,52.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_050,tower,0.58,1,30.26,1,51.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_051,tower,0.65,3,41.10333333333333,3,63.46666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_052,tower,0.785,2,41.900000000000006,2,54.949999999999996,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_053,tower,1.1,1,40.03,1,36.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_054,tower,0.6933333333333334,3,44.46,3,72.53333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_055,tower,0.75,1,27.16,1,36.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_056,tower,1.24,1,40.71,1,32.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_057,tower,0.65,2,44.57,2,71.65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_058,tower,0.89,1,42.22,1,47.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_059,tower,0.51,1,42.48,1,83.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_060,tower,0.62,1,40.87,1,66.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_061,tower,0.74,3,43.803333333333335,3,61.46666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_062,tower,0.7366666666666667,3,39.903333333333336,3,57.733333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_064,tower,0.95,1,32.93,1,34.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_065,tower,0.62,1,41.2,1,66.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_066,tower,0.7,1,26.15,1,37.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_067,tower,0.665,2,43.15,2,64.94999999999999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_068,tower,0.85,1,40.27,1,47.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_070,tower,0.85,1,39.08,1,45.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_071,tower,0.87,1,43.3,1,49.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_007,tower,1.34,1,43.62,1,32.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11666666666666667,3,1.8933333333333333,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_008,tower,1.5150000000000001,2,44.555,2,29.450000000000003,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_009,tower,2.0999999999999996,2,40.245000000000005,2,19.15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_010,tower,1.13,1,43.2,1,38.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10333333333333333,3,0.7433333333333333,3,NA,0,26.74,42.58,30.68,0.6276111111111111,18,0.1328888888888889,18,0.7605
D10,STER,STER_011,tower,2.01,1,41.42,1,20.6,1,NA,NA,NA,NA,NA,NA,1.73,1,41.73,1,24.1,1,NA,NA,NA,NA,NA,NA,0.09999999999999999,3,0.8566666666666667,3,NA,0,NA,NA,NA,0.8032222222222222,18,0.13116666666666665,18,0.9343888888888888
D10,STER,STER_012,tower,1.8,1,41.91,1,23.3,1,NA,NA,NA,NA,NA,NA,1.76,1,41.76,1,23.7,1,NA,NA,NA,NA,NA,NA,0.11666666666666667,3,1.0233333333333334,3,NA,0,NA,NA,NA,0.9549375,16,0.13366666666666666,18,1.0886041666666666
D10,STER,STER_013,tower,1.455,2,42.489999999999995,2,30.75,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_014,tower,1.5750000000000002,2,43.47,2,28.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_015,tower,1.415,2,39.19499999999999,2,28.65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_016,tower,1.62,2,43.315,2,26.799999999999997,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,3,0.56,3,NA,0,NA,NA,NA,0.6469333333333334,15,0.12666666666666668,18,0.7736000000000001
D11,CLBJ,CLBJ_001,tower,0.8166666666666667,3,44.36666666666667,3,56.43333333333334,3,NA,NA,NA,NA,NA,NA,1.29,1,41.62,1,32.3,1,NA,NA,NA,NA,NA,NA,0.05,1,0.18333333333333335,3,NA,0,NA,NA,NA,0.10822222222222222,18,0.1426111111111111,18,0.25083333333333335
D11,CLBJ,CLBJ_002,tower,0.81,3,42.620000000000005,3,55.266666666666666,3,1.13,1,47.05,1,41.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07666666666666667,3,0.17666666666666667,3,NA,0,NA,NA,NA,0.2772352941176471,17,0.23416666666666666,18,0.5114019607843138
D11,CLBJ,CLBJ_003,tower,0.94,3,42.95333333333333,3,47.233333333333334,3,1.11,1,47.35,1,42.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,1,0.14666666666666667,3,NA,0,NA,NA,NA,0.16522222222222221,18,0.14227777777777778,18,0.3075
D11,CLBJ,CLBJ_004,tower,1.08,2,44.125,2,42.65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_005,tower,1.1500000000000001,3,45.916666666666664,3,43.53333333333333,3,1.41,1,45.5,1,32.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_006,tower,0.8666666666666667,3,44.129999999999995,3,52.7,3,0.66,1,50.39,1,76.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06666666666666667,3,0.12000000000000001,3,NA,0,NA,NA,NA,0.11038888888888888,18,0.14172222222222222,18,0.2521111111111111
D11,CLBJ,CLBJ_007,tower,0.8633333333333333,3,45.75,3,57.7,3,1.06,1,48.15,1,45.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_008,tower,0.81,3,46.8,3,60.266666666666666,3,1.2,1,47.99,1,39.9,1,2.2733333333333334,3,46.65,3,20.566666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_009,tower,1.3133333333333332,3,43.5,3,39.733333333333334,3,0.91,1,45.68,1,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_010,tower,0.7333333333333334,3,44.92333333333333,3,63.13333333333333,3,0.85,1,49.78,1,58.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_011,tower,0.9666666666666667,3,46.51,3,49.9,3,1.07,1,48.23,1,45.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_012,tower,1.1033333333333335,3,45.79666666666667,3,41.333333333333336,3,1.09,1,48.02,1,43.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_013,tower,0.8200000000000001,3,46.833333333333336,3,59.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_014,tower,0.72,3,46.04666666666667,3,68.43333333333334,3,1.05,1,48.29,1,46.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_015,tower,0.6766666666666666,3,47.21666666666667,3,72.43333333333334,3,1.02,1,48.19,1,47.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_016,tower,0.8333333333333334,3,43.26,3,56.166666666666664,3,1.25,1,47.16,1,37.6,1,2.61,2,46,2,17.65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_017,tower,0.94,3,44.52333333333333,3,51.13333333333333,3,1.16,1,47.63,1,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_018,tower,0.6766666666666666,3,47.13666666666666,3,77.36666666666666,3,1.07,1,48.22,1,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_019,tower,1.2833333333333332,3,42.92333333333333,3,33.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_020,tower,0.7050000000000001,2,40.855000000000004,2,58.05,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_021,tower,0.7266666666666667,3,48.33333333333333,3,68,3,1.15,1,47.85,1,41.8,1,2.275,2,44.575,2,19.65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_022,tower,0.89,3,45.129999999999995,3,62.7,3,1.01,1,49.22,1,48.8,1,1.87,3,48.53666666666667,3,28.766666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_023,tower,0.69,3,44.166666666666664,3,71.83333333333334,3,0.73,1,49.84,1,67.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_024,tower,0.7433333333333333,3,42.696666666666665,3,60.13333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_025,tower,0.94,2,44.879999999999995,2,48.65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_026,tower,0.7433333333333333,3,44.00333333333333,3,62.86666666666667,3,1.09,1,48.18,1,44.3,1,1.29,1,49.82,1,38.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_027,tower,0.8,3,46.51,3,63.766666666666666,3,1.11,1,47.6,1,42.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_028,tower,0.89,3,44.623333333333335,3,56,3,1.08,1,47.96,1,44.5,1,2.195,2,46.525000000000006,2,25.950000000000003,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_029,tower,0.81,3,44.46333333333333,3,58,3,1.13,1,47.3,1,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_030,tower,1.0233333333333334,3,43.24333333333333,3,44.56666666666667,3,NA,NA,NA,NA,NA,NA,1.03,1,43.44,1,42.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_042,tower,0.6125,4,48.5075,4,67.6,2,NA,NA,NA,NA,NA,NA,0.89,1,42.91,1,48.1,1,NA,NA,NA,NA,NA,NA,0.17666666666666667,3,1.32,3,NA,0,NA,NA,NA,0.15583333333333332,18,0.10538888888888889,18,0.26122222222222224
D11,OAES,OAES_043,tower,1.23,3,45.43666666666667,3,40.233333333333334,3,NA,NA,NA,NA,NA,NA,0.86,1,40.02,1,46.6,1,NA,NA,NA,NA,NA,NA,0.15333333333333335,3,0.95,3,NA,0,NA,NA,NA,0.1693888888888889,18,0.11423529411764706,17,0.28362418300653597
D11,OAES,OAES_044,tower,0.7525,4,41.81,4,55.45,4,NA,NA,NA,NA,NA,NA,1.14,1,40.54,1,35.4,1,NA,NA,NA,NA,NA,NA,0.15,3,1.15,3,NA,0,NA,NA,NA,0.1565,18,0.20283333333333334,18,0.35933333333333334
D11,OAES,OAES_045,tower,1.4575,4,41.9075,4,29.225,4,NA,NA,NA,NA,NA,NA,1,1,40.34,1,40.3,1,NA,NA,NA,NA,NA,NA,0.16333333333333333,3,1.18,3,NA,0,NA,NA,NA,0.21955555555555556,18,0.2113888888888889,18,0.43094444444444446
D11,OAES,OAES_046,tower,1.5325,4,44.52,4,29.825,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_047,tower,0.5733333333333334,3,46,3,74.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_048,tower,0.8200000000000001,4,48.6375,4,61.325,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_049,tower,1.395,4,38.885,4,29.225,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_050,tower,1.03,4,46.9025,4,53.175,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_051,tower,1.9766666666666668,3,44.25666666666667,3,31.333333333333332,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_052,tower,0.8666666666666667,3,44.28,3,51.266666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_053,tower,1.565,4,42.695,4,27.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_054,tower,1.125,4,43.8275,4,51.675,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_055,tower,0.76,4,44.6875,4,59.625,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_056,tower,0.745,4,40.095,4,55.225,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_057,tower,0.7125,4,42.8275,4,64.225,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_058,tower,0.7066666666666667,3,41.72333333333333,3,63.666666666666664,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_059,tower,1.58,4,46.4075,4,32.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_060,tower,0.905,4,43.442499999999995,4,50.05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_061,tower,1.4,4,44.2325,4,31.85,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_062,tower,0.43666666666666665,3,46.25666666666667,3,75.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_063,tower,1.135,4,47.505,4,46.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_064,tower,1.2349999999999999,4,41.08,4,34.925,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_065,tower,0.6,3,45.86666666666667,3,76.53333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_066,tower,1.1975,4,45.4675,4,40.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_067,tower,0.7725,4,43.355000000000004,4,57.325,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_068,tower,2.1399999999999997,3,44.15,3,22.133333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_069,tower,0.75,4,44.81,4,52.06666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_070,tower,0.8566666666666667,3,41.56333333333333,3,48.86666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
