"uid","namedLocation","domainID","siteID","plotID","nrcsDescriptionID","collectDate","horizonID","horizonName","biogeoIDnrcs","biogeoSampleType","biogeoTopDepth","biogeoBottomDepth","biogeoCenterDepth","particleSizeDistProcessedDate","particleSizeDistMethodPub","particleSizeDistMethod","coarseFrag2To5","coarseFrag5To20","sandTotal","siltTotal","clayTotal","carbonateClay","clayFineContent","siltFineContent","siltCoarseContent","sandVeryFineContent","sandFineContent","sandMediumContent","sandCoarseContent","laboratoryName","dataQF"
"9a79566d-505c-4874-bf7a-79da98b640d3","WREF_011.basePlot.all","D16","WREF","WREF_011","S2018WA059011","2018-08-07","18N06348","Bw2","S2018WA059011-4","bulk",42,67,54.5,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",110.4,238.9,71.1,23.6,5.3,NA,NA,16.7,6.9,9.2,15.5,19.9,16.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"6b31261c-6275-4969-afec-95007b72a795","WREF_002.basePlot.all","D16","WREF","WREF_002","S2018WA059002","2018-08-07","18N06343","Bw1","S2018WA059002-4","bulk",32,66,49,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",47.8,80.6,37.7,31.2,31.1,NA,NA,24.7,6.5,8.4,10.6,8.6,6.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"f0df07bb-cc3d-4f16-b6ca-335bb9a1c86e","WREF_009.basePlot.all","D16","WREF","WREF_009","S2018WA059009","2018-08-07","18N06835","Bw1","S2018WA059009-3","bulk",9,25,17,"2018-11-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",132.9,71.4,56.8,35,8.2,NA,NA,23.9,11.1,12,12.6,10.9,12.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"8f75da38-1f15-4432-857a-7660e4ddd391","WREF_024.basePlot.all","D16","WREF","WREF_024","S2018WA059024","2018-08-08","18N06369","Bw1","S2018WA059024-2","bulk",8,18,13,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",86.3,74.7,53.3,38,8.7,NA,NA,23.6,14.4,11.7,13.3,10.3,11.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"a0c019a1-ba07-4df8-be8d-d8e814e16805","WREF_012.basePlot.all","D16","WREF","WREF_012","S2018WA059012","2018-08-08","18N06350","Oe","S2018WA059012-1","bulk",0,5,2.5,"","","",127.9,437.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"2a95b05c-27b7-4460-82ae-64213ef59b52","WREF_026.basePlot.all","D16","WREF","WREF_026","S2018WA059026","2018-08-08","18N06373","Oi","S2018WA059026-1","bulk",0,6,3,"","","",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"94330864-143e-4964-a025-e7287eef30ba","WREF_016.basePlot.all","D16","WREF","WREF_016","S2018WA059016","2018-08-08","18N06361","A","S2018WA059016-3","bulk",8,40,24,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",101.8,150.4,58.3,31.1,10.6,NA,NA,20.6,10.5,11,14.2,16.5,11.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"90291a64-3c3a-4898-821e-b8a25d90f96c","WREF_013.basePlot.all","D16","WREF","WREF_013","S2018WA059013","2018-08-08","18N06355","Bw1","S2018WA059013-2","bulk",4,20,12,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",113.9,104.3,48.9,41.1,10,NA,NA,27.2,13.9,9.8,10.8,8.2,9.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"f3d58c0b-18ce-4745-9e37-f516fd22c547","WREF_024.basePlot.all","D16","WREF","WREF_024","S2018WA059024","2018-08-08","18N06368","Oi","S2018WA059024-1","bulk",0,8,4,"","","",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"a8bc1995-0441-4bc0-a381-6e59cd204eb2","WREF_013.basePlot.all","D16","WREF","WREF_013","S2018WA059013","2018-08-08","18N06358","Bw4","S2018WA059013-5","bulk",58,100,79,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",36.2,125.2,34.9,45.9,19.2,NA,NA,30.2,15.7,8.6,10.9,8.2,5.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"1432c9bc-5eba-40c0-930c-13e2d45ce73d","WREF_026.basePlot.all","D16","WREF","WREF_026","S2018WA059026","2018-08-08","18N06376","Bw3","S2018WA059026-4","bulk",61,100,80.5,"2018-11-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",17.6,21.3,52.1,38.4,9.5,NA,NA,27.7,10.7,7.7,9.9,14.8,13.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"a165cf7e-51de-45d7-99cf-e9b3a689bf06","WREF_026.basePlot.all","D16","WREF","WREF_026","S2018WA059026","2018-08-08","18N06375","Bw2","S2018WA059026-3","bulk",29,61,45,"2018-11-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",102.2,37.1,51.8,40.4,7.8,NA,NA,28.8,11.6,9.7,11.6,10.6,10.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"d2025d1f-763d-4ebb-9cee-fe1ec8ff3f15","WREF_016.basePlot.all","D16","WREF","WREF_016","S2018WA059016","2018-08-08","18N06363","Bw2","S2018WA059016-5","bulk",77,100,88.5,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",97,148.3,59.2,26.9,13.9,NA,NA,18.9,8,7.2,14.5,19.1,12.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"e0428164-f11a-40f9-a104-8a44edd1899f","WREF_070.basePlot.all","D16","WREF","WREF_070","S2018WA059070","2018-08-08","18N06386","2Bw3","S2018WA059070-5","bulk",70,100,85,"2018-11-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,55,36.1,8.9,NA,NA,25,11.1,10.8,17.1,15.3,9.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"2ba78c4d-23a0-48be-95d1-a7e30f2eee80","WREF_070.basePlot.all","D16","WREF","WREF_070","S2018WA059070","2018-08-08","18N06382","Oi","S2018WA059070-1","bulk",0,5,2.5,"","","",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"ecc4a947-5cfa-4639-b57c-281365c97239","WREF_070.basePlot.all","D16","WREF","WREF_070","S2018WA059070","2018-08-08","18N06383","A","S2018WA059070-2","bulk",5,25,15,"2018-11-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",49.7,0,56.3,34.6,9.1,NA,NA,23.2,11.4,11.3,11,14.2,13.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"0fd8e62a-a136-4587-88a7-9bacfe3b4e3b","WREF_024.basePlot.all","D16","WREF","WREF_024","S2018WA059024","2018-08-08","18N06371","Bw3","S2018WA059024-4","bulk",45,86,65.5,"2018-11-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",64.5,77,49.8,40.5,9.7,NA,NA,27.5,13,9.9,11.3,13.5,9.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"439e8577-e7a3-4db0-b7d0-81a04e651598","WREF_013.basePlot.all","D16","WREF","WREF_013","S2018WA059013","2018-08-08","18N06357","Bw3","S2018WA059013-4","bulk",42,58,50,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",25.8,53.3,37.7,46.9,15.4,NA,NA,31.3,15.6,9.1,10.3,9.9,6.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"b3f354b7-3acb-406b-98a3-276d3a1aa7e0","WREF_026.basePlot.all","D16","WREF","WREF_026","S2018WA059026","2018-08-08","18N06374","Bw1","S2018WA059026-2","bulk",6,29,17.5,"2018-11-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",69.6,38.3,55.4,38.3,6.3,NA,NA,25.1,13.2,12.3,14.6,11,11.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"997de9da-bfa0-4e58-9d8e-763ba25145f7","WREF_016.basePlot.all","D16","WREF","WREF_016","S2018WA059016","2018-08-08","18N06360","Oe","S2018WA059016-2","bulk",3,8,5.5,"","","",0,44.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"02f08a8a-45ba-48ab-8936-68f29e166030","WREF_070.basePlot.all","D16","WREF","WREF_070","S2018WA059070","2018-08-08","18N06385","Bw2","S2018WA059070-4","bulk",60,70,65,"2018-11-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,44.5,44.8,10.7,NA,NA,31.1,13.7,8.8,11.3,13.2,8.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"ca576641-c024-490a-a908-a288ca9095cc","WREF_070.basePlot.all","D16","WREF","WREF_070","S2018WA059070","2018-08-08","18N06384","Bw1","S2018WA059070-3","bulk",25,60,42.5,"2018-11-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",19.8,0,48.4,39.6,12,NA,NA,27.3,12.3,9.5,10.6,13.8,10.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"8aa13c79-f1c4-43da-9345-238f48e49ca6","WREF_024.basePlot.all","D16","WREF","WREF_024","S2018WA059024","2018-08-08","18N06370","Bw2","S2018WA059024-3","bulk",18,45,31.5,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",108.9,60.2,50.4,40.6,9,NA,NA,25.6,15,11.2,14.1,10.2,9.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"6428b36b-43ff-419b-9882-4eb2164bc087","WREF_012.basePlot.all","D16","WREF","WREF_012","S2018WA059012","2018-08-08","18N06352","Bw1","S2018WA059012-3","bulk",34,68,51,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",206,352.5,68.3,24.5,7.2,NA,NA,18.1,6.4,7.2,12.1,13.4,17.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"74657d9a-b1ab-47ed-9335-65f89b9f26bb","WREF_016.basePlot.all","D16","WREF","WREF_016","S2018WA059016","2018-08-08","18N06362","Bw1","S2018WA059016-4","bulk",40,77,58.5,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",91.6,140.5,63.1,28.7,8.2,NA,NA,21,7.7,7.8,13.1,17.1,15.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"cf999ced-b731-4897-bb1f-133bd8116fce","WREF_012.basePlot.all","D16","WREF","WREF_012","S2018WA059012","2018-08-08","18N06353","Bw2","S2018WA059012-4","bulk",68,100,84,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",203.9,438.3,87.7,8.4,3.9,NA,NA,6.9,1.5,2.2,7.7,17.9,31.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"4ac8d86b-e02a-4547-9bbf-18c1ec6cf71e","WREF_012.basePlot.all","D16","WREF","WREF_012","S2018WA059012","2018-08-08","18N06351","A","S2018WA059012-2","bulk",5,34,19.5,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",158.6,280.2,61.5,30.8,7.7,NA,NA,19.5,11.3,11.9,11.2,13,13.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"d9f3b7e6-14a5-47ec-91ed-55ae457a0694","WREF_013.basePlot.all","D16","WREF","WREF_013","S2018WA059013","2018-08-08","18N06356","Bw2","S2018WA059013-3","bulk",20,42,31,"2018-11-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",108.2,79.6,45.4,42.9,11.7,NA,NA,29.1,13.8,9.6,9.4,9,9.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"cfebd709-10c7-4efd-b690-29ff18558ecb","WREF_013.basePlot.all","D16","WREF","WREF_013","S2018WA059013","2018-08-08","18N06354","Oi","S2018WA059013-1","bulk",0,4,2,"","","",68.7,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"759553c2-c8bf-4e96-b1b5-34da1214efa7","WREF_016.basePlot.all","D16","WREF","WREF_016","S2018WA059016","2018-08-08","18N06359","Oi","S2018WA059016-1","bulk",0,3,1.5,"","","",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"9122af73-6206-4510-a03c-a684deec29e7","WREF_024.basePlot.all","D16","WREF","WREF_024","S2018WA059024","2018-08-08","18N06372","2Bw4","S2018WA059024-5","bulk",86,100,93,"2018-11-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",59.2,86.4,49.8,40.9,9.3,NA,NA,29.4,11.5,9.7,11.1,12,11.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"98e22f41-c657-4295-bd5a-e412681c77fc","SJER_030.basePlot.all","D17","SJER","SJER_030","S2017CA039001","2017-06-13","17N04061","AB","S2017CA039001-4A","bulk",13,46,29.5,"2018-04-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",108.4,19.8,80.2,13.5,6.3,NA,NA,8.6,4.9,9.3,18.8,21.6,21,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"550c9e44-72af-44cd-8cef-ad978ef9586b","SJER_030.basePlot.all","D17","SJER","SJER_030","S2017CA039001","2017-06-13","17N04060","A2","S2017CA039001-3","bulk",5,13,9,"2018-04-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",66.8,8.6,78.1,14.8,7.1,NA,NA,9.7,5.1,8.9,18.3,22.5,18.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"7f61942f-6dae-483c-b2d8-be7216b6976a","SJER_030.basePlot.all","D17","SJER","SJER_030","S2017CA039001","2017-06-13","17N04062","AB","S2017CA039001-4B","bulk",13,46,29.5,"2018-04-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",252.6,203.5,91.2,4.8,4,NA,NA,3,1.8,3.5,13.6,23.3,29.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"6500dcca-a691-4903-a695-d96c16d62d5e","SJER_021.basePlot.all","D17","SJER","SJER_021","S2017CA039002","2017-06-13","17N04065","Bw","S2017CA039002-3","bulk",18,32,25,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",33.4,1.9,86.2,10.7,3.1,NA,NA,5.7,5,6.1,14,20.7,26.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"a1d4adb3-0f85-4d84-8d77-07127cf47cee","SJER_021.basePlot.all","D17","SJER","SJER_021","S2017CA039002","2017-06-13","17N04063","A","S2017CA039002-1","bulk",0,7,3.5,"2018-04-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",46.1,3.5,84.5,12.1,3.4,NA,NA,7.2,4.9,6.9,17.8,21.8,25.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"32371294-9567-4816-ae58-45d19acb35d9","SJER_030.basePlot.all","D17","SJER","SJER_030","S2017CA039001","2017-06-13","17N04059","A1","S2017CA039001-2","bulk",1,5,3,"2018-04-19","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",65.6,6.6,78.5,14,7.5,NA,NA,8.6,5.4,7.4,17.3,20.9,20.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"c9246d56-5e99-4b10-8d70-987b41871484","SJER_021.basePlot.all","D17","SJER","SJER_021","S2017CA039002","2017-06-13","17N04064","BA","S2017CA039002-2","bulk",7,18,12.5,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",33.4,2.4,85.5,11.6,2.9,NA,NA,6.6,5,6.3,14.9,22.6,25.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"55bbdd25-b885-4f1a-a447-e997546a4f64","SJER_024.basePlot.all","D17","SJER","SJER_024","S2017CA039003","2017-06-13","17N04068","BA","S2017CA039003-2","bulk",10,27,18.5,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",23.8,0.3,79.5,14.9,5.6,NA,NA,8.8,6.1,9.5,21.4,24.7,16.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"47091eab-9c34-425a-ba2c-6cf21450ac44","SJER_021.basePlot.all","D17","SJER","SJER_021","S2017CA039002","2017-06-13","17N04066","C","S2017CA039002-4","bulk",32,54,43,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",127.1,2.7,89.2,6.8,4,NA,NA,3.8,3,3.4,11.9,18.9,30.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"95827141-1987-4701-9cb2-f5ecd04c3c11","SJER_024.basePlot.all","D17","SJER","SJER_024","S2017CA039003","2017-06-13","17N04069","Bw","S2017CA039003-3","bulk",27,43,35,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",30.4,41.4,76,15.2,8.8,NA,NA,10.1,5.1,10.8,26.3,24.5,10.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"85e4270c-99c2-4ad0-9823-f65b7818c183","SJER_024.basePlot.all","D17","SJER","SJER_024","S2017CA039003","2017-06-13","17N04067","A","S2017CA039003-1","bulk",0,10,5,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",38.2,3.6,80.2,15.2,4.6,NA,NA,9.2,6,6.9,17.6,19.2,18.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"b5785214-7d24-4eeb-9b3e-f8765fa4e807","SJER_029.basePlot.all","D17","SJER","SJER_029","S2017CA039008","2017-06-14","17N04085","A","S2017CA039008-1","bulk",0,5,2.5,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",28,1.9,83,13.5,3.5,NA,NA,7.1,6.4,8.1,19.5,25,24.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"3aa04bb7-3efc-4a62-a337-a6eab376970e","SJER_023.basePlot.all","D17","SJER","SJER_023","S2017CA039004","2017-06-14","17N04073","Bt2","S2017CA039004-4","bulk",32,54,43,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",62.3,2.4,65.7,14.7,19.6,NA,NA,10.1,4.6,8.1,16.4,21.9,13.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"b1c05407-3529-43e7-b982-f31182844ffc","SJER_014.basePlot.all","D17","SJER","SJER_014","S2017CA039005","2017-06-14","17N04078","BCt","S2017CA039005-4","bulk",88,97,92.5,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",37.6,6.3,78.8,10.2,11,NA,NA,6.5,3.7,6.6,15.7,18.5,23.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"da543684-a3e1-4a8e-a18d-3a64ca81a5f1","SJER_029.basePlot.all","D17","SJER","SJER_029","S2017CA039008","2017-06-14","17N04088","C","S2017CA039008-4","bulk",43,64,53.5,"2018-04-24","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",42.1,25.9,82,12,6,NA,NA,7.3,4.7,7.5,21,26.8,21.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"e4267b7e-ef18-48c3-b9a3-e861387ee0b4","SJER_001.basePlot.all","D17","SJER","SJER_001","S2017CA039007","2017-06-14","17N04083","AB","S2017CA039007-2","bulk",10,24,17,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",44.9,11.3,81.1,14.6,4.3,NA,NA,8.8,5.8,9.1,18.9,22.4,22.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"578f0338-6659-482d-be10-b12fb4770912","SJER_001.basePlot.all","D17","SJER","SJER_001","S2017CA039007","2017-06-14","17N04084","Bw","S2017CA039007-3","bulk",24,74,49,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",50.1,12.5,80.8,14.8,4.4,NA,NA,8.9,5.9,7.9,19.3,21.5,20.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"b9d4f22a-b36b-4e98-b4b8-02bd7895e82e","SJER_029.basePlot.all","D17","SJER","SJER_029","S2017CA039008","2017-06-14","17N04087","Bw2","S2017CA039008-3","bulk",15,43,29,"2018-04-24","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",26.1,10.5,84,11.6,4.4,NA,NA,7,4.6,7.2,17.7,26.3,26.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"b94a9fd0-15b2-4fd1-bc65-54061b203138","SJER_001.basePlot.all","D17","SJER","SJER_001","S2017CA039007","2017-06-14","17N04082","A","S2017CA039007-1","bulk",0,10,5,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",48.6,7.8,81.6,14.1,4.3,NA,NA,8.6,5.5,7.6,15.9,22.6,23.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"1fa93b23-2657-4176-b1f1-1ea533c54b9c","SJER_014.basePlot.all","D17","SJER","SJER_014","S2017CA039005","2017-06-14","17N04075","A","S2017CA039005-1","bulk",0,18,9,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",46,8,82.7,13.1,4.2,NA,NA,7.7,5.4,10.3,22.5,21.8,20.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"bf56d9ed-d4d2-4738-9d0b-46a10ca36ec1","SJER_023.basePlot.all","D17","SJER","SJER_023","S2017CA039004","2017-06-14","17N04071","BA","S2017CA039004-2","bulk",5,22,13.5,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",60.1,10.2,79.2,17.3,3.5,NA,NA,9.8,7.5,7.9,17.2,21.7,24.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"dcb8542b-7792-4842-8ad4-a87f73a30bda","SJER_014.basePlot.all","D17","SJER","SJER_014","S2017CA039005","2017-06-14","17N04076","Bt1","S2017CA039005-2","bulk",18,45,31.5,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",35.3,9.1,70.6,14.4,15,NA,NA,9.6,4.8,8.3,16.7,18.7,17.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"f2e7fb4b-ee36-4c45-8cfc-9d89f861b55a","SJER_023.basePlot.all","D17","SJER","SJER_023","S2017CA039004","2017-06-14","17N04072","Bt1","S2017CA039004-3","bulk",22,32,27,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",68.3,2.8,77.8,13.3,8.9,NA,NA,9.1,4.2,4.8,10.7,16.1,20.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"d1adc654-0f5a-4484-ad84-d49970499f65","SJER_023.basePlot.all","D17","SJER","SJER_023","S2017CA039004","2017-06-14","17N04074","BCt","S2017CA039004-5","bulk",54,70,62,"2018-04-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",99.9,4.3,77.4,11.3,11.3,NA,NA,7.3,4,4.7,11.3,17.8,25.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA
